"age,income,loanamount,creditscore,yearsexperience,gender,education,city,employmenttype,loanapproved,income_loan_ratio,risklevel,experiencegroup,incomegroup"
"66,66576.0,20730.0,733.0,9,Female,Bachelors,San Francisco,Self-Employed,1,3.211577424023155,Low Risk,Mid,High"
"19,37739.0,24260.0,360.0,27,Female,Bachelors,San Francisco,Salaried,0,1.5556059356966199,High Risk,Expert,Medium"
"19,40856.0,10847.0,740.0,3,Female,Bachelors,Houston,Unemployed,0,3.7665714022310315,Low Risk,Junior,Medium"
"45,34800.0,21974.0,429.0,31,Female,Phd,San Francisco,Self-Employed,0,1.5836898152361882,High Risk,Expert,Medium"
"40,60518.0,30393.0,653.0,21,Female,Phd,San Francisco,Self-Employed,1,1.9911821801072616,Low Risk,Expert,High"
"54,27111.0,13116.0,497.0,19,Female,Phd,Houston,Salaried,0,2.067017383348582,High Risk,Senior,Low"
"49,59268.0,12897.0,670.0,19,Female,Bachelors,New York,Salaried,1,4.59548732263317,Low Risk,Senior,Medium"
"50,65668.0,25696.0,446.0,5,Male,Bachelors,Houston,Self-Employed,0,2.5555728518057284,High Risk,Junior,High"
"18,58058.0,12248.0,797.0,8,Male,High School,Houston,Unemployed,0,4.740202482037883,Low Risk,Mid,Medium"
"36,60689.0,18134.0,347.0,27,Male,Masters,Chicago,Self-Employed,0,3.346696812617183,High Risk,Expert,High"
"19,61393.0,31806.0,471.0,12,Male,Phd,Chicago,Unemployed,0,1.930233289316481,High Risk,Senior,High"
"61,35759.0,13011.0,614.0,30,Male,Phd,New York,Unemployed,0,2.748366766582123,Low Risk,Expert,Medium"
"43,71521.0,32356.0,675.0,38,Female,High School,Houston,Self-Employed,1,2.2104401038447272,Low Risk,Expert,High"
"49,43099.0,17314.0,832.0,13,Female,Bachelors,Houston,Unemployed,0,2.4892572484694466,Low Risk,Senior,Medium"
"23,49004.0,11030.0,719.0,21,Male,Masters,New York,Self-Employed,1,4.442792384406165,Low Risk,Expert,Medium"
"49,45010.0,24830.0,695.0,36,Female,High School,Chicago,Self-Employed,1,1.8127265404752315,Low Risk,Expert,Medium"
"21,57373.0,20862.0,821.0,23,Male,High School,Houston,Salaried,1,2.7501198351068927,Low Risk,Expert,Medium"
"28,41929.0,20105.0,486.0,7,Female,High School,New York,Self-Employed,0,2.085501119124596,High Risk,Mid,Medium"
"34,51004.0,13850.0,332.0,14,Female,High School,Chicago,Self-Employed,0,3.682599277978339,High Risk,Senior,Medium"
"55,31470.0,20804.0,368.0,5,Male,Phd,San Francisco,Salaried,0,1.5126898673332052,High Risk,Junior,Medium"
"41,67470.0,3459.0,490.0,22,Male,Masters,New York,Salaried,0,19.50563746747615,High Risk,Expert,High"
"22,60061.0,21750.0,400.0,24,Male,Phd,New York,Unemployed,0,2.761425287356322,High Risk,Expert,High"
"69,45616.0,30378.0,784.0,30,Female,High School,Houston,Unemployed,0,1.501613009414708,Low Risk,Expert,Medium"
"51,42963.0,5877.0,584.0,28,Male,Masters,San Francisco,Salaried,0,7.3103624298111285,High Risk,Expert,Medium"
"23,59669.0,16746.0,689.0,22,Female,High School,Chicago,Salaried,1,3.563179266690553,Low Risk,Expert,Medium"
"39,39391.0,13003.0,459.0,9,Female,Bachelors,San Francisco,Salaried,1,3.0293778358840266,High Risk,Mid,Medium"
"28,51880.0,7912.0,346.0,8,Female,High School,Houston,Self-Employed,0,6.557128412537917,High Risk,Mid,Medium"
"65,67421.0,3577.0,458.0,12,Female,High School,Houston,Self-Employed,0,18.848476376852112,High Risk,Senior,High"
"33,37831.0,10553.0,745.0,31,Male,Bachelors,Chicago,Self-Employed,0,3.5848573865251585,Low Risk,Expert,Medium"
"50,49488.0,18061.0,822.0,0,Male,Phd,Chicago,Salaried,1,2.7400476164110517,Low Risk,,Medium"
"26,54736.0,29193.0,454.0,0,Male,Bachelors,Chicago,Unemployed,0,1.874970027061282,High Risk,,Medium"
"23,48540.0,7818.0,638.0,36,Male,High School,Houston,Unemployed,0,6.2087490406753645,Low Risk,Expert,Medium"
"33,42443.0,22355.0,664.0,39,Female,High School,Chicago,Self-Employed,1,1.8985909192574368,Low Risk,Expert,Medium"
"46,68222.0,21757.0,447.0,17,Male,Bachelors,Chicago,Self-Employed,0,3.1356345084340673,High Risk,Senior,High"
"20,41036.0,33376.0,443.0,35,Male,Masters,Chicago,Salaried,0,1.2295062320230106,High Risk,Expert,Medium"
"37,22819.0,24568.0,402.0,30,Male,Bachelors,New York,Salaried,0,0.9288098339303159,High Risk,Expert,Low"
"53,49488.0,25029.0,392.0,0,Male,High School,Chicago,Unemployed,0,1.9772264173558671,High Risk,,Medium"
"36,31980.0,25594.0,585.0,35,Female,Phd,Houston,Unemployed,0,1.2495116042822536,High Risk,Expert,Medium"
"43,60378.0,12606.0,723.0,8,Female,Bachelors,New York,Salaried,1,4.789623988576868,Low Risk,Mid,High"
"20,70024.0,15417.0,418.0,21,Female,Masters,Houston,Unemployed,0,4.541999091911526,High Risk,Expert,High"
"36,59446.0,28935.0,328.0,27,Female,High School,San Francisco,Unemployed,0,2.054466908588215,High Risk,Expert,Medium"
"37,66071.0,3594.0,810.0,25,Male,Bachelors,New York,Self-Employed,1,18.383695047301057,Low Risk,Expert,High"
"49,80301.0,14542.0,329.0,9,Female,High School,Chicago,Salaried,0,5.522005226241232,High Risk,Mid,High"
"24,64501.0,9354.0,665.0,2,Male,Bachelors,New York,Salaried,1,6.895552704725251,Low Risk,Fresher,High"
"69,54959.0,21874.0,437.0,1,Male,Bachelors,Houston,Salaried,0,2.5125262869159735,High Risk,Fresher,Medium"
"58,74509.0,16627.0,774.0,36,Male,Masters,New York,Self-Employed,1,4.4812052685391235,Low Risk,Expert,High"
"50,76322.0,25008.0,691.0,30,Male,Bachelors,San Francisco,Salaried,1,3.0519033909149074,Low Risk,Expert,High"
"57,76532.0,19128.0,734.0,32,Female,Masters,Chicago,Unemployed,0,4.001045587620243,Low Risk,Expert,High"
"56,42618.0,7631.0,533.0,31,Female,Phd,Chicago,Self-Employed,0,5.584851264578692,High Risk,Expert,Medium"
"35,29690.0,8001.0,354.0,11,Male,Masters,San Francisco,Self-Employed,0,3.7107861517310337,High Risk,Senior,Low"
"57,41702.0,19952.0,591.0,2,Female,Masters,Houston,Salaried,0,2.0901162790697674,High Risk,Fresher,Medium"
"18,60555.0,13831.0,611.0,25,Female,Masters,New York,Unemployed,0,4.378208372496566,Low Risk,Expert,High"
"28,52387.0,15739.0,847.0,13,Male,Bachelors,Houston,Salaried,1,3.3284833852214244,Low Risk,Senior,Medium"
"45,46903.0,27507.0,388.0,11,Male,Masters,Houston,Unemployed,0,1.7051296033736867,High Risk,Senior,Medium"
"42,58407.0,26072.0,511.0,25,Female,Bachelors,Houston,Salaried,0,2.2402193924516722,High Risk,Expert,Medium"
"67,27938.0,34382.0,617.0,15,Male,Bachelors,Chicago,Unemployed,0,0.8125763480891164,Low Risk,Senior,Low"
"40,52118.0,17469.0,764.0,7,Female,Masters,New York,Unemployed,0,2.9834564084950483,Low Risk,Mid,Medium"
"48,66777.0,14871.0,386.0,27,Male,Bachelors,Chicago,Unemployed,0,4.490417591285051,High Risk,Expert,High"
"47,58240.0,23346.0,708.0,6,Male,Masters,Chicago,Self-Employed,1,2.4946457637282617,Low Risk,Mid,Medium"
"59,60377.0,15514.0,539.0,14,Male,Phd,Chicago,Salaried,0,3.891775170813459,High Risk,Senior,High"
"52,73961.0,15776.0,356.0,35,Male,Bachelors,New York,Salaried,0,4.688197261663286,High Risk,Expert,High"
"24,49008.0,18383.0,412.0,7,Female,Masters,San Francisco,Salaried,0,2.665941358864168,High Risk,Mid,Medium"
"33,40204.0,33222.0,369.0,9,Female,High School,Chicago,Self-Employed,0,1.2101619408825477,High Risk,Mid,Medium"
"43,67843.0,25632.0,579.0,14,Female,Phd,Chicago,Unemployed,0,2.646808676654182,High Risk,Senior,High"
"65,67567.0,26471.0,575.0,17,Female,High School,Chicago,Self-Employed,0,2.5524914056892447,High Risk,Senior,High"
"69,58374.0,32863.0,532.0,36,Male,Masters,New York,Self-Employed,0,1.7762833581839759,High Risk,Expert,Medium"
"66,47594.0,27220.0,353.0,34,Male,Bachelors,New York,Unemployed,0,1.7484937545922117,High Risk,Expert,Medium"
"19,50021.0,10949.0,556.0,1,Female,Masters,Houston,Salaried,0,4.56854507260937,High Risk,Fresher,Medium"
"18,30848.0,27099.0,389.0,21,Female,Bachelors,Chicago,Self-Employed,0,1.1383445883611942,High Risk,Expert,Medium"
"65,66694.0,28114.0,579.0,14,Female,Masters,Chicago,Unemployed,0,2.37227004339475,High Risk,Senior,High"
"29,66165.0,25215.0,707.0,36,Female,Masters,New York,Unemployed,0,2.6240333135038667,Low Risk,Expert,High"
"22,30325.0,18436.0,568.0,38,Female,Bachelors,New York,Salaried,0,1.6448795834237362,High Risk,Expert,Medium"
"54,63014.0,24371.0,665.0,35,Male,Bachelors,Chicago,Unemployed,0,2.5856140494850437,Low Risk,Expert,High"
"49,56062.0,19838.0,650.0,4,Female,Masters,San Francisco,Unemployed,0,2.8259905232382296,Low Risk,Junior,Medium"
"26,34670.0,12175.0,598.0,14,Female,High School,Houston,Unemployed,0,2.847638603696099,High Risk,Senior,Medium"
"58,31910.0,14163.0,458.0,26,Male,Phd,Houston,Salaried,0,2.2530537315540493,High Risk,Expert,Medium"
"52,55602.0,25630.0,786.0,15,Male,High School,Chicago,Salaried,1,2.1694108466640656,Low Risk,Senior,Medium"
"36,44034.0,12753.0,825.0,35,Female,High School,Houston,Unemployed,0,3.4528346271465535,Low Risk,Expert,Medium"
"65,77299.0,13508.0,654.0,37,Female,High School,Houston,Unemployed,0,5.722460763991709,Low Risk,Expert,High"
"33,64289.0,26027.0,700.0,17,Female,High School,Chicago,Salaried,1,2.470088753986245,Low Risk,Senior,High"
"20,57105.0,21070.0,704.0,34,Male,Bachelors,Houston,Salaried,1,2.7102515424774563,Low Risk,Expert,Medium"
"37,57846.0,24618.0,579.0,24,Female,High School,New York,Salaried,0,2.3497440896904704,High Risk,Expert,Medium"
"41,69963.0,10168.0,691.0,21,Female,Phd,Chicago,Self-Employed,1,6.880704169944925,Low Risk,Expert,High"
"50,62698.0,24395.0,651.0,30,Male,Bachelors,New York,Salaried,1,2.5701168272186923,Low Risk,Expert,High"
"41,57496.0,14720.0,587.0,36,Male,High School,Chicago,Unemployed,0,3.9059782608695652,High Risk,Expert,Medium"
"69,35296.0,11865.0,822.0,33,Male,Bachelors,New York,Salaried,0,2.9747998314369997,Low Risk,Expert,Medium"
"66,33452.0,30897.0,481.0,15,Female,High School,San Francisco,Unemployed,0,1.0826941126970255,High Risk,Senior,Medium"
"25,45312.0,17084.0,848.0,5,Male,Phd,New York,Unemployed,1,2.6523062514633575,Low Risk,Junior,Medium"
"53,25179.0,37611.0,381.0,14,Male,Bachelors,New York,Salaried,0,0.6694584031267449,High Risk,Senior,Low"
"55,58082.0,3503.0,823.0,17,Male,Bachelors,San Francisco,Salaried,1,16.580645161290324,Low Risk,Senior,Medium"
"57,52267.0,7630.0,303.0,37,Female,Bachelors,San Francisco,Salaried,0,6.850196592398428,High Risk,Expert,Medium"
"37,61479.0,30593.0,794.0,12,Male,High School,New York,Salaried,1,2.0095773542967343,Low Risk,Senior,High"
"52,23914.0,32605.0,350.0,23,Female,High School,New York,Salaried,0,0.7334457905229259,High Risk,Expert,Low"
"65,66694.0,13092.0,560.0,12,Male,Phd,New York,Self-Employed,0,5.094256034219371,High Risk,Senior,High"
"42,37888.0,20551.0,433.0,0,Female,Phd,Chicago,Salaried,0,1.8436085835239162,High Risk,,Medium"
"52,47765.0,25698.0,661.0,35,Female,Bachelors,New York,Self-Employed,1,1.8587049575842478,Low Risk,Expert,Medium"
"42,63974.0,18165.0,516.0,17,Female,Phd,New York,Unemployed,0,3.5218276906138177,High Risk,Senior,High"
"46,53919.0,21199.0,367.0,32,Male,Bachelors,San Francisco,Unemployed,0,2.5434690315580926,High Risk,Expert,Medium"
"35,54979.0,20087.0,579.0,37,Female,High School,San Francisco,Unemployed,0,2.737043859212426,High Risk,Expert,Medium"
"63,61988.0,8148.0,645.0,5,Male,High School,Chicago,Unemployed,0,7.607756504663721,Low Risk,Junior,High"
"35,56432.0,17243.0,493.0,16,Male,Bachelors,Chicago,Self-Employed,0,3.2727483616540045,High Risk,Senior,Medium"
"19,44883.0,20099.0,545.0,3,Female,Phd,Houston,Self-Employed,0,2.233096173939002,High Risk,Junior,Medium"
"52,47503.0,20825.0,579.0,13,Male,Phd,New York,Unemployed,0,2.2810564225690277,High Risk,Senior,Medium"
"33,53178.0,6156.0,683.0,29,Female,Bachelors,New York,Salaried,1,8.638401559454191,Low Risk,Expert,Medium"
"58,36567.0,26030.0,576.0,19,Male,High School,San Francisco,Unemployed,0,1.404802151363811,High Risk,Senior,Medium"
"53,64940.0,21036.0,371.0,7,Female,Bachelors,Houston,Unemployed,0,3.08708880015212,High Risk,Mid,High"
"50,54330.0,11557.0,428.0,1,Male,Phd,New York,Self-Employed,0,4.701046984511551,High Risk,Fresher,Medium"
"21,51122.0,34393.0,657.0,36,Female,Bachelors,Houston,Unemployed,0,1.4864071177274445,Low Risk,Expert,Medium"
"50,67887.0,17227.0,824.0,3,Male,High School,Chicago,Self-Employed,1,3.940732570964184,Low Risk,Junior,High"
"31,48198.0,17747.0,519.0,9,Male,Masters,New York,Self-Employed,0,2.715839296782555,High Risk,Mid,Medium"
"38,47264.0,25134.0,305.0,19,Female,Bachelors,New York,Unemployed,0,1.8804806238561311,High Risk,Senior,Medium"
"65,42731.0,35072.0,527.0,34,Male,Masters,Chicago,Salaried,0,1.2183793339416058,High Risk,Expert,Medium"
"37,55146.0,25448.0,316.0,9,Male,Bachelors,New York,Self-Employed,0,2.167007230430682,High Risk,Mid,Medium"
"25,54627.0,26609.0,311.0,27,Female,Phd,Chicago,Self-Employed,0,2.0529520087188544,High Risk,Expert,Medium"
"24,40006.0,11987.0,798.0,14,Female,Phd,Chicago,Self-Employed,1,3.3374489029782266,Low Risk,Senior,Medium"
"20,47335.0,20696.0,801.0,35,Female,Masters,Houston,Unemployed,0,2.287156938538848,Low Risk,Expert,Medium"
"34,40106.0,15742.0,369.0,0,Female,Bachelors,San Francisco,Unemployed,1,2.5477067716935586,High Risk,,Medium"
"50,39427.0,25633.0,407.0,21,Female,Phd,San Francisco,Self-Employed,0,1.5381344360784925,High Risk,Expert,Medium"
"65,24052.0,26376.0,500.0,26,Male,Masters,Chicago,Salaried,0,0.9118895966029724,High Risk,Expert,Low"
"29,46536.0,33066.0,351.0,28,Female,Masters,Houston,Unemployed,0,1.4073670840137906,High Risk,Expert,Medium"
"68,24467.0,2733.0,848.0,14,Male,Bachelors,Chicago,Salaried,0,8.95243322356385,Low Risk,Senior,Low"
"39,43058.0,14955.0,558.0,9,Male,Phd,Houston,Salaried,0,2.879170845870946,High Risk,Mid,Medium"
"39,40810.0,30402.0,781.0,19,Male,Masters,Houston,Unemployed,0,1.3423458982961647,Low Risk,Senior,Medium"
"63,65778.0,8788.0,563.0,21,Male,Bachelors,San Francisco,Self-Employed,0,7.484979517523896,High Risk,Expert,High"
"47,34776.0,26445.0,602.0,8,Male,High School,San Francisco,Salaried,0,1.3150311968235961,Low Risk,Mid,Medium"
"55,38582.0,29072.0,424.0,31,Female,Phd,Houston,Self-Employed,0,1.3271188772702256,High Risk,Expert,Medium"
"55,44277.0,19773.0,569.0,16,Female,Bachelors,San Francisco,Salaried,0,2.2392656653011684,High Risk,Senior,Medium"
"62,41298.0,8628.0,779.0,18,Female,High School,Houston,Self-Employed,1,4.786509040333797,Low Risk,Senior,Medium"
"68,70539.0,19028.0,431.0,39,Female,Masters,New York,Unemployed,0,3.7071158293041835,High Risk,Expert,High"
"25,32921.0,31669.0,301.0,26,Female,Bachelors,Chicago,Salaried,1,1.03953392907891,High Risk,Expert,Medium"
"44,49488.0,32312.0,414.0,36,Female,Masters,San Francisco,Salaried,0,1.5315672196088141,High Risk,Expert,Medium"
"44,54981.0,21663.0,780.0,33,Male,Phd,Chicago,Salaried,1,2.5380141254673867,Low Risk,Expert,Medium"
"51,63218.0,12182.0,300.0,9,Female,Phd,San Francisco,Self-Employed,0,5.189459858808077,High Risk,Mid,High"
"38,44296.0,33907.0,630.0,29,Female,Bachelors,Chicago,Salaried,1,1.306396909192792,Low Risk,Expert,Medium"
"47,21229.0,26567.0,690.0,20,Female,Masters,Chicago,Salaried,0,0.7990740392215907,Low Risk,Senior,Low"
"50,47748.0,12708.0,442.0,20,Female,Bachelors,San Francisco,Self-Employed,0,3.757318224740321,High Risk,Senior,Medium"
"45,70280.0,22740.0,627.0,33,Female,Masters,San Francisco,Self-Employed,1,3.090589270008795,Low Risk,Expert,High"
"64,54233.0,22374.0,676.0,8,Male,Masters,San Francisco,Unemployed,0,2.4239295610977027,Low Risk,Mid,Medium"
"50,53546.0,14906.0,389.0,33,Male,High School,San Francisco,Self-Employed,0,3.5922447336642964,High Risk,Expert,Medium"
"22,34055.0,22785.0,341.0,11,Male,Masters,Houston,Salaried,0,1.4946236559139785,High Risk,Senior,Medium"
"65,32515.0,28849.0,334.0,20,Female,Phd,San Francisco,Salaried,0,1.1270754618877603,High Risk,Senior,Medium"
"36,50271.0,17630.0,793.0,19,Female,Phd,San Francisco,Unemployed,0,2.8514463981849123,Low Risk,Senior,Medium"
"21,28604.0,29666.0,423.0,5,Female,Phd,San Francisco,Unemployed,0,0.9642014427290501,High Risk,Junior,Low"
"52,61720.0,5957.0,356.0,35,Male,High School,New York,Salaried,0,10.360919926137317,High Risk,Expert,High"
"66,37300.0,37746.0,755.0,11,Male,Bachelors,Chicago,Self-Employed,0,0.9881841784559954,Low Risk,Senior,Medium"
"34,49630.0,20459.0,534.0,30,Female,Phd,San Francisco,Salaried,0,2.425827264284667,High Risk,Expert,Medium"
"61,21713.0,28584.0,691.0,1,Female,Phd,San Francisco,Unemployed,0,0.7596207668625805,Low Risk,Fresher,Low"
"45,44093.0,21749.0,791.0,15,Male,Bachelors,Chicago,Salaried,1,2.027357579658835,Low Risk,Senior,Medium"
"47,32212.0,13412.0,642.0,0,Male,High School,Chicago,Salaried,0,2.4017297942141367,Low Risk,,Medium"
"46,15171.0,19709.0,475.0,3,Male,Masters,Houston,Salaried,0,0.7697498604698361,High Risk,Junior,Low"
"63,58128.0,4724.0,351.0,0,Female,Bachelors,Chicago,Unemployed,0,12.304826418289585,High Risk,,Medium"
"23,74617.0,25507.0,849.0,34,Male,Masters,Chicago,Unemployed,0,2.9253538244403496,Low Risk,Expert,High"
"52,66942.0,21550.0,777.0,12,Female,Masters,New York,Unemployed,0,3.1063573085846867,Low Risk,Senior,High"
"58,60225.0,18468.0,788.0,30,Female,Masters,Houston,Self-Employed,1,3.2610461338531516,Low Risk,Expert,High"
"54,43788.0,26022.0,304.0,19,Female,Bachelors,New York,Unemployed,0,1.6827299976942587,High Risk,Senior,Medium"
"41,62088.0,20300.0,508.0,6,Male,Bachelors,Chicago,Self-Employed,0,3.0585221674876846,High Risk,Mid,High"
"46,68358.0,24855.0,516.0,39,Male,Masters,San Francisco,Self-Employed,0,2.7502715751357876,High Risk,Expert,High"
"66,52052.0,27699.0,835.0,32,Male,High School,Houston,Unemployed,0,1.8792014152135457,Low Risk,Expert,Medium"
"63,32235.0,15606.0,641.0,27,Male,Bachelors,Chicago,Self-Employed,0,2.0655517108804307,Low Risk,Expert,Medium"
"48,42509.0,13317.0,700.0,19,Female,High School,Chicago,Self-Employed,1,3.19208530449801,Low Risk,Senior,Medium"
"52,75540.0,6220.0,579.0,31,Female,Phd,San Francisco,Salaried,0,12.144694533762058,High Risk,Expert,High"
"50,48879.0,20980.0,510.0,8,Female,Masters,San Francisco,Self-Employed,0,2.3297902764537657,High Risk,Mid,Medium"
"69,129.0,23617.0,325.0,33,Female,Phd,San Francisco,Self-Employed,0,0.005462167083033408,High Risk,Expert,Low"
"38,27966.0,9411.0,551.0,13,Male,Bachelors,Houston,Unemployed,0,2.971628944851769,High Risk,Senior,Low"
"49,43633.0,31363.0,302.0,3,Female,Bachelors,New York,Salaried,0,1.3912253292095782,High Risk,Junior,Medium"
"40,65537.0,13421.0,301.0,28,Male,High School,Houston,Self-Employed,0,4.883168169286939,High Risk,Expert,High"
"50,45903.0,3172.0,301.0,14,Female,Phd,San Francisco,Self-Employed,0,14.471311475409836,High Risk,Senior,Medium"
"20,65816.0,31959.0,449.0,16,Male,Phd,Houston,Self-Employed,0,2.05938859163303,High Risk,Senior,High"
"35,42108.0,4216.0,303.0,18,Female,High School,San Francisco,Unemployed,0,9.987666034155598,High Risk,Senior,Medium"
"42,20536.0,27713.0,796.0,37,Female,Masters,New York,Unemployed,0,0.7410240681268718,Low Risk,Expert,Low"
"59,42627.0,25769.0,849.0,8,Male,Bachelors,Houston,Salaried,1,1.6541969032558501,Low Risk,Mid,Medium"
"48,55174.0,22556.0,767.0,26,Female,Bachelors,New York,Self-Employed,1,2.446089732222025,Low Risk,Expert,Medium"
"20,53929.0,15818.0,369.0,14,Male,High School,New York,Salaried,0,3.4093437855607536,High Risk,Senior,Medium"
"57,31173.0,24022.0,500.0,36,Female,Masters,San Francisco,Unemployed,0,1.2976854549995838,High Risk,Expert,Medium"
"63,44732.0,28388.0,607.0,27,Male,Masters,Houston,Self-Employed,1,1.575736226574609,Low Risk,Expert,Medium"
"67,49488.0,27811.0,586.0,20,Male,Bachelors,New York,Salaried,0,1.7794397900111467,High Risk,Senior,Medium"
"49,59911.0,27447.0,591.0,33,Male,Bachelors,San Francisco,Self-Employed,0,2.1827886472109883,High Risk,Expert,Medium"
"64,18550.0,22344.0,453.0,18,Female,Bachelors,New York,Unemployed,0,0.8302005012531328,High Risk,Senior,Low"
"39,62957.0,15696.0,432.0,36,Male,Masters,New York,Salaried,0,4.011021916411825,High Risk,Expert,High"
"40,36615.0,27484.0,573.0,3,Male,High School,New York,Salaried,0,1.3322296608936108,High Risk,Junior,Medium"
"19,56031.0,24067.0,808.0,36,Male,Masters,New York,Self-Employed,1,2.3281256492292353,Low Risk,Expert,Medium"
"44,30627.0,11872.0,652.0,31,Male,Bachelors,Houston,Unemployed,0,2.5797675202156336,Low Risk,Expert,Medium"
"59,54363.0,17061.0,304.0,11,Female,Masters,Chicago,Self-Employed,0,3.1863900123087743,High Risk,Senior,Medium"
"19,36370.0,26552.0,592.0,15,Male,Bachelors,Houston,Salaried,0,1.369764989454655,High Risk,Senior,Medium"
"43,39274.0,20917.0,659.0,13,Female,High School,San Francisco,Salaried,1,1.8776115121671368,Low Risk,Senior,Medium"
